id,incident_date,incident_time,reporting_channel,follow_up_status,is_anonymous,created_at,updated_at,location,incident_type,severity_level,victim_age,victim_gender,perpetrator_relationship,support_provided,notes,is_acknowledged,acknowledged_at,last_verified_location,location_confidence,location_source,latitude,location_accuracy,longitude,reporter_type
821,11/28/2025,11:09,Hotline,Closed,FALSE,11/28/2025 9:00,11/28/2025 12:00,Kaduna,Others,Critical,17,Female,Colleague,Shelter,My elderly neighbour was beaten and robbed inside her compound. She is hospitalised now. I am reporting on her behalf as her family is being contacted.,TRUE,11/29/2025 1:00,Kaduna,medium,manual_entry,10.514496,112.6,7.450703,bystander
822,12/17/2025,21:28,Dashboard,Ongoing,TRUE,12/17/2025 12:00,12/19/2025 3:00,Abeokuta,Harassment,Low,10,Male,Spouse,Shelter,I have been receiving threatening messages from someone I rejected. He knows where I live and I am very scared.,TRUE,12/17/2025 14:00,Abeokuta,medium,gps,7.149596,8.6,3.374259,victim
823,12/18/2025,3:38,Hotline,Ongoing,FALSE,12/18/2025 9:00,12/19/2025 12:00,Abeokuta,Domestic Violence,Medium,45,Female,Spouse,Legal Aid,I was passing by and saw a man dragging a woman by the hair into a house. She was crying. Other people just walked past. I had to report this.,TRUE,12/18/2025 11:00,Abeokuta,low,manual_entry,7.106412,85,3.387427,bystander
824,12/18/2025,6:08,Dashboard,Closed,TRUE,12/18/2025 3:00,12/19/2025 5:00,Kaduna,Harassment,High,24,Female,Stranger,Counseling,My landlord keeps coming to my room uninvited and making uncomfortable advances. I have asked him to stop but it has continued.,TRUE,12/18/2025 7:00,Kaduna,medium,gps,10.473271,17.8,7.449107,victim
825,11/29/2025,3:25,Hotline,Ongoing,FALSE,11/29/2025 8:00,11/30/2025 17:00,Port Harcourt,Others,Low,48,Female,Neighbor,Legal Aid,Someone broke into my home while I was inside and threatened me. I escaped through a window. I am currently staying with a relative.,TRUE,11/29/2025 13:00,Port Harcourt,low,manual_entry,4.843803,402.1,7.070674,victim
826,12/19/2025,10:19,Hotline,Ongoing,TRUE,12/19/2025 13:00,12/20/2025 13:00,Kaduna,Sexual Assault,Critical,13,Female,Colleague,Legal Aid,A woman came to my door last night looking terrified. She said she had been assaulted nearby. I let her in and I am reporting on her behalf.,TRUE,12/19/2025 14:00,Kaduna,medium,manual_entry,10.464116,477,7.396813,bystander
827,12/19/2025,13:03,Mobile App,Closed,FALSE,12/19/2025 11:00,12/22/2025 4:00,Onitsha,Sexual Assault,Critical,17,Female,Guardian,Shelter,I was assaulted by someone I considered a friend. He threatened me not to tell anyone. I am finally speaking out because I cannot carry this alone.,TRUE,12/20/2025 11:00,Onitsha,medium,gps,6.119111,19.3,6.773014,victim
828,12/19/2025,14:33,Dashboard,Ongoing,FALSE,12/19/2025 1:00,12/21/2025 21:00,Abeokuta,Sexual Assault,Critical,10,Female,Stranger,Legal Aid,I was attacked on my way home from work last night. A man I did not know forced himself on me. I am at my friend's place. I need help and medical attention.,TRUE,12/19/2025 5:00,Abeokuta,high,gps,7.106264,27.5,3.405596,victim
829,12/19/2025,20:58,Community Center,Closed,FALSE,12/19/2025 14:00,12/22/2025 7:00,Lagos,Domestic Violence,Critical,35,Female,Neighbor,Legal Aid,My husband threatened to kill me if I told anyone. I have bruises on my arms and face. I left the house with my children and I need help urgently.,TRUE,12/20/2025 13:00,Lagos,low,manual_entry,6.52978,247.8,3.359752,victim
830,12/18/2025,1:26,Mobile App,Closed,TRUE,12/18/2025 23:00,12/21/2025 0:00,Ibadan,Domestic Violence,High,34,Male,Teacher,Medical Care,I live next door and I can hear screaming almost every night. Tonight I saw her running out with blood on her face. I called for help on her behalf.,TRUE,12/19/2025 13:00,Ibadan,high,gps,7.367198,15.2,3.94172,bystander
831,12/20/2025,6:40,Mobile App,Ongoing,FALSE,12/21/2025 6:00,12/21/2025 21:00,Abeokuta,Domestic Violence,Critical,44,Female,Spouse,Medical Care,He hit me again tonight. I managed to lock myself in the bathroom and call for help. This has been going on for months and I am scared for my life.,TRUE,12/21/2025 14:00,Abeokuta,medium,gps,7.157559,12.2,3.363468,victim
832,11/26/2025,19:32,Dashboard,Ongoing,FALSE,11/26/2025 21:00,11/29/2025 13:00,Bauchi,Child Abuse,Critical,59,Female,Stranger,Medical Care,A child came to my shop crying and said his guardian beats him regularly and does not feed him. He begged me to help him. I am reporting immediately.,TRUE,11/27/2025 2:00,Bauchi,medium,gps,10.357739,12.8,9.843896,bystander
833,12/20/2025,22:28,Dashboard,Ongoing,TRUE,12/21/2025 12:00,12/23/2025 17:00,Bauchi,Harassment,Medium,27,Female,Spouse,Medical Care,"I witnessed a man verbally abusing a woman at a bus stop, calling her terrible names. She was in tears. I followed up to make sure she was okay and she asked me to report.",TRUE,12/21/2025 19:00,Bauchi,high,gps,10.365016,27.4,9.879342,bystander
834,12/17/2025,1:44,Hotline,Ongoing,FALSE,12/17/2025 12:00,12/17/2025 14:00,Enugu,Others,Low,9,Female,Employer,Shelter,I was robbed at gunpoint and the attacker hit me on the head before running away. I managed to get to safety but I am injured and still shaking.,FALSE,,Enugu,low,manual_entry,6.429251,228.4,7.58946,victim
835,12/21/2025,12:35,Mobile App,Ongoing,FALSE,12/21/2025 10:00,12/23/2025 13:00,Lagos,Sexual Assault,Critical,39,Female,Colleague,Medical Care,I was attacked on my way home from work last night. A man I did not know forced himself on me. I am at my friend's place. I need help and medical attention.,TRUE,12/21/2025 20:00,Lagos,medium,gps,6.486037,28.1,3.410945,victim
836,12/21/2025,15:25,Hotline,Ongoing,FALSE,12/22/2025 0:00,12/23/2025 2:00,Port Harcourt,Harassment,Low,64,Female,Stranger,Legal Aid,A girl in my office has been visibly distressed. I found out she is being harassed by a senior colleague. She is afraid of losing her job so I am reporting.,TRUE,12/22/2025 10:00,Port Harcourt,medium,manual_entry,4.803662,105.2,7.087597,bystander
837,12/2/2025,19:22,Hotline,Ongoing,FALSE,12/2/2025 18:00,12/4/2025 5:00,Lagos,Child Abuse,Critical,43,Female,Stranger,Legal Aid,My neighbour's child came to our house at night crying and said her stepmother had beaten her and thrown her outside. She has marks on her body.,FALSE,,Lagos,medium,manual_entry,6.561206,210.2,3.409793,bystander
838,12/20/2025,0:03,Community Center,Ongoing,TRUE,12/21/2025 9:00,12/22/2025 21:00,Bauchi,Sexual Assault,High,25,Male,Relative,Counseling,My uncle assaulted me last weekend when everyone else had gone out. I could not scream. I have not been able to eat or sleep since then.,TRUE,12/21/2025 17:00,Bauchi,medium,manual_entry,10.344803,270.2,9.824668,victim
839,11/26/2025,15:27,Dashboard,Closed,TRUE,11/26/2025 2:00,11/26/2025 15:00,Kano,Domestic Violence,High,21,Male,Relative,Medical Care,My husband threatened to kill me if I told anyone. I have bruises on my arms and face. I left the house with my children and I need help urgently.,TRUE,11/27/2025 2:00,Kano,high,gps,11.960292,17.5,8.582298,victim
840,12/24/2025,20:46,Dashboard,Ongoing,FALSE,12/25/2025 1:00,12/26/2025 19:00,Bauchi,Domestic Violence,Critical,17,Female,Guardian,Shelter,I was passing by and saw a man dragging a woman by the hair into a house. She was crying. Other people just walked past. I had to report this.,TRUE,12/25/2025 11:00,Bauchi,high,gps,10.283152,21.5,9.863695,bystander
841,12/27/2025,5:25,Mobile App,Closed,FALSE,12/27/2025 13:00,12/29/2025 3:00,Ibadan,Child Abuse,Critical,65,Female,Employer,Legal Aid,I work at a clinic. A child was brought in with injuries that are inconsistent with the story the adult gave. I suspect the child is being abused.,TRUE,12/28/2025 11:00,Ibadan,medium,gps,7.36211,11.5,3.994561,bystander
842,12/16/2025,9:00,Community Center,Ongoing,TRUE,12/17/2025 11:00,12/17/2025 14:00,Kaduna,Child Abuse,Critical,14,Female,Relative,Shelter,I am 14 years old. My father beats me and my siblings severely. He broke my arm last month. I need someone to help us.,FALSE,,Kaduna,medium,manual_entry,10.524597,446.1,7.448748,victim
843,12/27/2025,15:52,Hotline,Ongoing,FALSE,12/28/2025 5:00,12/29/2025 22:00,Lagos,Sexual Assault,Critical,18,Female,Neighbor,Counseling,I found my younger sister crying and she told me what happened to her. She does not want our parents to know. I am reporting because she needs help.,FALSE,,Lagos,low,manual_entry,6.487652,64.8,3.415401,bystander
844,12/28/2025,2:02,Mobile App,Ongoing,FALSE,12/29/2025 8:00,12/31/2025 16:00,Enugu,Harassment,Medium,46,Female,Neighbor,Counseling,A girl in my office has been visibly distressed. I found out she is being harassed by a senior colleague. She is afraid of losing her job so I am reporting.,TRUE,12/29/2025 20:00,Enugu,high,gps,6.500676,19.2,7.545106,bystander
845,12/28/2025,9:20,Mobile App,Ongoing,FALSE,12/29/2025 7:00,1/1/2026 7:00,Owerri,Child Abuse,Critical,48,Female,Relative,Medical Care,I work at a clinic. A child was brought in with injuries that are inconsistent with the story the adult gave. I suspect the child is being abused.,FALSE,,Owerri,high,gps,5.494225,11.6,7.059781,bystander
846,12/28/2025,11:00,Hotline,Ongoing,FALSE,12/29/2025 20:00,12/31/2025 18:00,Kaduna,Child Abuse,Critical,12,Female,Relative,Shelter,My teacher beats me with a cane almost every day for small mistakes. I have marks on my back and legs. I am afraid to go to school.,FALSE,,Kaduna,low,manual_entry,10.477984,62.7,7.416757,victim
847,12/28/2025,14:17,Dashboard,Ongoing,FALSE,12/29/2025 0:00,12/30/2025 21:00,Uyo,Child Abuse,Critical,26,Female,Colleague,Medical Care,I am 14 years old. My father beats me and my siblings severely. He broke my arm last month. I need someone to help us.,FALSE,,Uyo,medium,gps,5.027566,13.5,7.877437,victim
848,12/5/2025,20:10,Mobile App,Ongoing,FALSE,12/5/2025 23:00,12/7/2025 21:00,Abuja,Child Abuse,Critical,33,Female,Teacher,Medical Care,I work at a clinic. A child was brought in with injuries that are inconsistent with the story the adult gave. I suspect the child is being abused.,TRUE,12/6/2025 0:00,Abuja,high,gps,9.063253,10.9,7.355417,bystander
849,12/28/2025,20:30,Mobile App,Closed,TRUE,12/28/2025 6:00,12/28/2025 15:00,Abeokuta,Sexual Assault,High,19,Female,Colleague,Legal Aid,My friend confided in me that she was assaulted by her boyfriend. She is too ashamed to report herself. I am reporting with her knowledge and permission.,TRUE,12/28/2025 16:00,Abeokuta,high,gps,7.100081,5.5,3.325417,bystander
850,12/29/2025,8:44,Hotline,Closed,FALSE,12/30/2025 6:00,1/1/2026 13:00,Abeokuta,Domestic Violence,High,10,Male,Guardian,Shelter,My colleague came to work today with a swollen eye. She said she fell but I do not believe her. I am reporting because I am concerned for her.,TRUE,12/31/2025 1:00,Abeokuta,medium,manual_entry,7.193812,170,3.366853,bystander
851,12/30/2025,3:36,Hotline,Closed,FALSE,12/30/2025 2:00,12/31/2025 19:00,Bauchi,Domestic Violence,High,50,Male,Relative,Shelter,I live next door and I can hear screaming almost every night. Tonight I saw her running out with blood on her face. I called for help on her behalf.,TRUE,12/30/2025 15:00,Bauchi,medium,manual_entry,10.362382,307.6,9.83745,bystander
852,12/30/2025,9:14,Community Center,Ongoing,FALSE,12/31/2025 21:00,1/2/2026 0:00,Abeokuta,Harassment,Medium,47,Female,Spouse,Medical Care,"I witnessed a man verbally abusing a woman at a bus stop, calling her terrible names. She was in tears. I followed up to make sure she was okay and she asked me to report.",TRUE,1/1/2026 6:00,Abeokuta,medium,manual_entry,7.128682,125,3.362514,bystander
853,12/30/2025,16:10,Hotline,Closed,FALSE,12/31/2025 4:00,1/1/2026 6:00,Kano,Domestic Violence,High,23,Male,Spouse,Shelter,I have been beaten repeatedly by my partner. Tonight was the worst. I am at a neighbour's house right now. Please send help.,TRUE,12/31/2025 20:00,Kano,low,manual_entry,11.996151,428.2,8.552566,victim
854,12/30/2025,23:02,Mobile App,Ongoing,FALSE,12/30/2025 17:00,12/31/2025 0:00,Ibadan,Child Abuse,Critical,16,Female,Guardian,Shelter,My uncle has been touching me in ways that make me uncomfortable. I told my mother but she did not believe me. Please help me.,TRUE,12/31/2025 3:00,Ibadan,high,gps,7.391583,20.6,3.918604,victim
855,12/21/2025,10:58,Mobile App,Closed,TRUE,12/22/2025 14:00,12/24/2025 10:00,Kaduna,Sexual Assault,Critical,9,Female,Guardian,Shelter,I was drugged at a party and woke up realising something had happened to me. I am confused and scared. I do not know what to do or who to tell.,TRUE,12/22/2025 23:00,Kaduna,medium,gps,10.522459,16.9,7.43152,victim
856,12/18/2025,2:50,Dashboard,Ongoing,FALSE,12/18/2025 5:00,12/19/2025 20:00,Uyo,Domestic Violence,High,41,Female,Relative,Legal Aid,I was passing by and saw a man dragging a woman by the hair into a house. She was crying. Other people just walked past. I had to report this.,TRUE,12/18/2025 10:00,Uyo,medium,gps,5.002902,12.8,7.868935,bystander
857,1/1/2026,3:45,Mobile App,Closed,FALSE,1/1/2026 17:00,1/4/2026 11:00,Kaduna,Domestic Violence,High,13,Female,Spouse,Legal Aid,He came home drunk and started hitting me. My children were watching. I am hiding with them in the backyard. Please come quickly.,TRUE,1/2/2026 8:00,Kaduna,medium,gps,10.538576,9.5,7.41248,victim
858,1/2/2026,0:58,Mobile App,Ongoing,FALSE,1/3/2026 22:00,1/6/2026 17:00,Abeokuta,Domestic Violence,High,37,Female,Guardian,Shelter,I witnessed the man beating his wife in the compound. She fell down. She told me not to report but I am very worried about her safety.,FALSE,,Abeokuta,high,gps,7.103316,21.5,3.411387,bystander
859,1/2/2026,9:47,Mobile App,Closed,FALSE,1/3/2026 17:00,1/6/2026 14:00,Lagos,Others,Critical,44,Female,Colleague,Legal Aid,Someone broke into my home while I was inside and threatened me. I escaped through a window. I am currently staying with a relative.,TRUE,1/4/2026 13:00,Lagos,high,gps,6.480178,28.4,3.398704,victim
860,1/2/2026,10:50,Community Center,Ongoing,TRUE,1/2/2026 13:00,1/4/2026 12:00,Kaduna,Domestic Violence,High,30,Male,Neighbor,Shelter,I witnessed the man beating his wife in the compound. She fell down. She told me not to report but I am very worried about her safety.,TRUE,1/2/2026 17:00,Kaduna,medium,manual_entry,10.558868,429.9,7.390418,bystander
861,1/3/2026,5:05,Community Center,Closed,FALSE,1/3/2026 5:00,1/4/2026 8:00,Benin,Domestic Violence,High,67,Female,Guardian,Legal Aid,My colleague came to work today with a swollen eye. She said she fell but I do not believe her. I am reporting because I am concerned for her.,TRUE,1/3/2026 19:00,Benin,medium,manual_entry,6.299225,340.7,5.565838,bystander
862,1/3/2026,16:56,Community Center,Closed,TRUE,1/3/2026 16:00,1/5/2026 20:00,Lagos,Domestic Violence,Medium,27,Female,Neighbor,Legal Aid,I was passing by and saw a man dragging a woman by the hair into a house. She was crying. Other people just walked past. I had to report this.,TRUE,1/4/2026 0:00,Lagos,low,manual_entry,6.504728,62.5,3.339305,bystander
863,1/3/2026,22:56,Mobile App,Ongoing,FALSE,1/4/2026 8:00,1/7/2026 8:00,Kano,Sexual Assault,High,40,Male,Relative,Shelter,I found my younger sister crying and she told me what happened to her. She does not want our parents to know. I am reporting because she needs help.,FALSE,,Kano,high,gps,12.021416,10,8.548229,bystander
864,1/4/2026,3:30,Hotline,Ongoing,FALSE,1/4/2026 2:00,1/5/2026 12:00,Kaduna,Domestic Violence,High,30,Male,Guardian,Legal Aid,He came home drunk and started hitting me. My children were watching. I am hiding with them in the backyard. Please come quickly.,FALSE,,Kaduna,low,manual_entry,10.511442,339.9,7.46617,victim
865,1/5/2026,16:53,Dashboard,Closed,FALSE,1/6/2026 8:00,1/6/2026 11:00,Onitsha,Domestic Violence,Critical,43,Female,Partner,Legal Aid,I live next door and I can hear screaming almost every night. Tonight I saw her running out with blood on her face. I called for help on her behalf.,TRUE,1/6/2026 10:00,Onitsha,high,gps,6.174197,12.8,6.798522,bystander
866,1/6/2026,6:20,Mobile App,Ongoing,FALSE,1/7/2026 3:00,1/9/2026 2:00,Kano,Sexual Assault,High,38,Male,Colleague,Shelter,I was attacked on my way home from work last night. A man I did not know forced himself on me. I am at my friend's place. I need help and medical attention.,TRUE,1/7/2026 5:00,Kano,medium,gps,11.982825,26.1,8.60439,victim
867,1/6/2026,12:45,Community Center,Closed,FALSE,1/7/2026 13:00,1/10/2026 6:00,Bauchi,Domestic Violence,Critical,52,Female,Guardian,Shelter,My husband threatened to kill me if I told anyone. I have bruises on my arms and face. I left the house with my children and I need help urgently.,TRUE,1/7/2026 17:00,Bauchi,medium,manual_entry,10.318504,273.4,9.836808,victim
868,12/16/2025,13:26,Dashboard,Closed,FALSE,12/17/2025 15:00,12/18/2025 7:00,Port Harcourt,Domestic Violence,Medium,50,Female,Guardian,Legal Aid,"He threw me against the wall and broke my phone. I borrowed a neighbour's phone to report. I cannot go back home, it is not safe.",TRUE,12/18/2025 2:00,Port Harcourt,medium,gps,4.778671,23.4,7.08846,victim
869,1/7/2026,14:22,Mobile App,Ongoing,FALSE,1/7/2026 14:00,1/8/2026 9:00,Jos,Child Abuse,Critical,38,Female,Spouse,Legal Aid,I am 14 years old. My father beats me and my siblings severely. He broke my arm last month. I need someone to help us.,TRUE,1/7/2026 18:00,Jos,high,gps,9.891478,15.2,8.827762,victim
870,1/8/2026,2:28,Hotline,Ongoing,FALSE,1/9/2026 11:00,1/11/2026 11:00,Kano,Domestic Violence,High,45,Female,Partner,Shelter,I have been beaten repeatedly by my partner. Tonight was the worst. I am at a neighbour's house right now. Please send help.,TRUE,1/9/2026 13:00,Kano,medium,manual_entry,11.988976,263.7,8.583413,victim
871,1/9/2026,12:21,Dashboard,Closed,FALSE,1/9/2026 10:00,1/11/2026 9:00,Uyo,Domestic Violence,High,62,Female,Colleague,Shelter,He came home drunk and started hitting me. My children were watching. I am hiding with them in the backyard. Please come quickly.,TRUE,1/10/2026 2:00,Uyo,high,gps,5.070454,5.5,7.936161,victim
872,1/9/2026,18:55,Mobile App,Closed,FALSE,1/10/2026 19:00,1/11/2026 2:00,Kaduna,Child Abuse,Critical,55,Female,Teacher,Counseling,I am a teacher. One of my students has been coming to school with visible injuries and seems very withdrawn. I suspect abuse at home.,TRUE,1/11/2026 18:00,Kaduna,medium,gps,10.53743,11,7.367603,bystander
873,12/31/2025,21:32,Community Center,Closed,TRUE,1/1/2026 17:00,1/3/2026 16:00,Lagos,Sexual Assault,Critical,10,Female,Relative,Medical Care,My friend confided in me that she was assaulted by her boyfriend. She is too ashamed to report herself. I am reporting with her knowledge and permission.,TRUE,1/2/2026 15:00,Lagos,low,manual_entry,6.516015,435.9,3.377334,bystander
874,1/10/2026,7:16,Hotline,Ongoing,FALSE,1/11/2026 2:00,1/12/2026 11:00,Uyo,Harassment,Medium,5,Female,Guardian,Legal Aid,A girl in my office has been visibly distressed. I found out she is being harassed by a senior colleague. She is afraid of losing her job so I am reporting.,TRUE,1/11/2026 6:00,Uyo,low,manual_entry,4.989619,462.2,7.888781,bystander
875,1/3/2026,6:07,Mobile App,Ongoing,FALSE,1/3/2026 3:00,1/4/2026 15:00,Uyo,Sexual Assault,Critical,63,Female,Partner,Legal Aid,A woman came to my door last night looking terrified. She said she had been assaulted nearby. I let her in and I am reporting on her behalf.,FALSE,,Uyo,high,gps,5.063729,16.8,7.876511,bystander
876,1/11/2026,11:17,Hotline,Ongoing,FALSE,1/12/2026 22:00,1/15/2026 5:00,Benin,Sexual Assault,Critical,31,Female,Teacher,Legal Aid,I was drugged at a party and woke up realising something had happened to me. I am confused and scared. I do not know what to do or who to tell.,FALSE,,Benin,low,manual_entry,6.338531,364.3,5.57522,victim
877,1/11/2026,11:46,Community Center,Closed,FALSE,1/12/2026 3:00,1/15/2026 2:00,Abeokuta,Sexual Assault,Critical,59,Female,Employer,Legal Aid,A colleague assaulted me after a work event. I kept quiet because he is my senior and I was afraid. I cannot keep this to myself anymore.,TRUE,1/13/2026 3:00,Abeokuta,low,manual_entry,7.098712,392.9,3.33602,victim
878,1/11/2026,17:26,Dashboard,Ongoing,FALSE,1/12/2026 18:00,1/13/2026 12:00,Abeokuta,Sexual Assault,Critical,51,Female,Partner,Shelter,My uncle assaulted me last weekend when everyone else had gone out. I could not scream. I have not been able to eat or sleep since then.,TRUE,1/12/2026 22:00,Abeokuta,high,gps,7.195087,19.4,3.392054,victim
879,1/12/2026,21:50,Mobile App,Closed,FALSE,1/12/2026 16:00,1/15/2026 11:00,Kaduna,Child Abuse,Critical,21,Male,Stranger,Counseling,I am a teacher. One of my students has been coming to school with visible injuries and seems very withdrawn. I suspect abuse at home.,TRUE,1/13/2026 15:00,Kaduna,medium,gps,10.556458,24.1,7.415285,bystander
880,1/13/2026,14:14,Hotline,Closed,TRUE,1/14/2026 5:00,1/16/2026 19:00,Onitsha,Harassment,Medium,59,Male,Guardian,Shelter,"I witnessed a man verbally abusing a woman at a bus stop, calling her terrible names. She was in tears. I followed up to make sure she was okay and she asked me to report.",TRUE,1/15/2026 5:00,Onitsha,low,manual_entry,6.103774,359.4,6.791796,bystander
881,1/13/2026,14:44,Mobile App,Ongoing,FALSE,1/13/2026 13:00,1/14/2026 0:00,Ibadan,Sexual Assault,Critical,18,Female,Colleague,Legal Aid,I was attacked on my way home from work last night. A man I did not know forced himself on me. I am at my friend's place. I need help and medical attention.,TRUE,1/13/2026 16:00,Ibadan,high,gps,7.372938,28.6,3.981436,victim
882,1/4/2026,16:34,Community Center,Closed,FALSE,1/4/2026 2:00,1/7/2026 2:00,Onitsha,Sexual Assault,Critical,65,Female,Partner,Medical Care,I found my younger sister crying and she told me what happened to her. She does not want our parents to know. I am reporting because she needs help.,TRUE,1/4/2026 23:00,Onitsha,low,manual_entry,6.102608,458.1,6.785824,bystander
883,1/11/2026,2:44,Hotline,Closed,FALSE,1/11/2026 17:00,1/12/2026 15:00,Kaduna,Sexual Assault,Critical,20,Female,Guardian,Medical Care,I was attacked on my way home from work last night. A man I did not know forced himself on me. I am at my friend's place. I need help and medical attention.,TRUE,1/11/2026 19:00,Kaduna,medium,manual_entry,10.475505,320.2,7.398968,victim
884,12/16/2025,19:39,Mobile App,Ongoing,TRUE,12/17/2025 0:00,12/17/2025 22:00,Kaduna,Domestic Violence,High,26,Female,Partner,Shelter,I was passing by and saw a man dragging a woman by the hair into a house. She was crying. Other people just walked past. I had to report this.,FALSE,,Kaduna,medium,gps,10.534236,18.1,7.414102,bystander
885,1/13/2026,7:45,Dashboard,Closed,TRUE,1/13/2026 8:00,1/14/2026 13:00,Abeokuta,Domestic Violence,Medium,40,Female,Spouse,Counseling,I was passing by and saw a man dragging a woman by the hair into a house. She was crying. Other people just walked past. I had to report this.,TRUE,1/14/2026 7:00,Abeokuta,high,gps,7.135089,12.2,3.351348,bystander
886,1/16/2026,9:33,Community Center,Ongoing,FALSE,1/16/2026 9:00,1/18/2026 17:00,Enugu,Harassment,Low,23,Female,Teacher,Shelter,My landlord keeps coming to my room uninvited and making uncomfortable advances. I have asked him to stop but it has continued.,FALSE,,Enugu,medium,manual_entry,6.454345,377,7.574902,victim
887,1/16/2026,22:43,Dashboard,Ongoing,TRUE,1/16/2026 12:00,1/18/2026 17:00,Onitsha,Domestic Violence,Critical,24,Male,Guardian,Counseling,I am a neighbour. The woman in the apartment beside mine has been coming out with bruises. She seems too afraid to report herself so I am doing it.,FALSE,,Onitsha,high,gps,6.182008,10.9,6.832533,bystander
888,1/17/2026,13:54,Community Center,Ongoing,TRUE,1/18/2026 0:00,1/20/2026 11:00,Jos,Domestic Violence,High,34,Female,Neighbor,Legal Aid,I am a neighbour. The woman in the apartment beside mine has been coming out with bruises. She seems too afraid to report herself so I am doing it.,TRUE,1/18/2026 8:00,Jos,medium,manual_entry,9.92519,488.5,8.839841,bystander
889,12/25/2025,14:51,Dashboard,Ongoing,FALSE,12/26/2025 22:00,12/29/2025 0:00,Owerri,Child Abuse,Critical,35,Female,Partner,Counseling,My uncle has been touching me in ways that make me uncomfortable. I told my mother but she did not believe me. Please help me.,FALSE,,Owerri,high,gps,5.502413,6.8,7.02706,victim
890,1/17/2026,19:42,Mobile App,Closed,FALSE,1/17/2026 22:00,1/19/2026 5:00,Lagos,Domestic Violence,High,30,Male,Relative,Counseling,He hit me again tonight. I managed to lock myself in the bathroom and call for help. This has been going on for months and I am scared for my life.,TRUE,1/18/2026 14:00,Lagos,medium,gps,6.499867,28.5,3.413287,victim
891,1/10/2026,23:09,Mobile App,Ongoing,FALSE,1/10/2026 17:00,1/13/2026 10:00,Abeokuta,Child Abuse,Critical,38,Female,Guardian,Shelter,My teacher beats me with a cane almost every day for small mistakes. I have marks on my back and legs. I am afraid to go to school.,TRUE,1/10/2026 22:00,Abeokuta,medium,gps,7.101343,14.3,3.402076,victim
892,1/18/2026,7:38,Mobile App,Ongoing,FALSE,1/18/2026 17:00,1/19/2026 15:00,Bauchi,Domestic Violence,High,57,Male,Partner,Shelter,I am a neighbour. The woman in the apartment beside mine has been coming out with bruises. She seems too afraid to report herself so I am doing it.,TRUE,1/18/2026 23:00,Bauchi,high,gps,10.311948,7.2,9.85792,bystander
893,1/19/2026,1:23,Mobile App,Ongoing,FALSE,1/19/2026 17:00,1/20/2026 8:00,Kano,Domestic Violence,High,41,Female,Spouse,Counseling,I witnessed the man beating his wife in the compound. She fell down. She told me not to report but I am very worried about her safety.,TRUE,1/19/2026 20:00,Kano,high,gps,12.018135,23.7,8.631512,bystander
894,12/21/2025,15:47,Mobile App,Ongoing,FALSE,12/21/2025 17:00,12/23/2025 3:00,Abuja,Sexual Assault,Critical,22,Male,Neighbor,Medical Care,I found my younger sister crying and she told me what happened to her. She does not want our parents to know. I am reporting because she needs help.,TRUE,12/22/2025 0:00,Abuja,high,gps,9.090167,23.4,7.409993,bystander
895,1/19/2026,18:47,Dashboard,Ongoing,TRUE,1/20/2026 12:00,1/22/2026 21:00,Abuja,Harassment,Medium,36,Female,Stranger,Legal Aid,My friend has been showing me messages she is getting from someone who is threatening her. She is too embarrassed to report so I am doing it for her.,TRUE,1/20/2026 15:00,Abuja,high,gps,9.033165,5.9,7.400441,bystander
896,1/19/2026,20:50,Mobile App,Ongoing,TRUE,1/20/2026 22:00,1/23/2026 10:00,Kaduna,Sexual Assault,Critical,21,Female,Stranger,Medical Care,My roommate told me she was assaulted last week. She has been very withdrawn since then. I convinced her to let me report so she can get support.,TRUE,1/21/2026 6:00,Kaduna,high,gps,10.475517,29.7,7.440243,bystander
897,1/20/2026,6:52,Community Center,Ongoing,FALSE,1/21/2026 8:00,1/21/2026 23:00,Lagos,Domestic Violence,High,22,Female,Teacher,Shelter,I have been beaten repeatedly by my partner. Tonight was the worst. I am at a neighbour's house right now. Please send help.,FALSE,,Lagos,low,manual_entry,6.525622,207.3,3.397223,victim
898,1/20/2026,11:03,Mobile App,Ongoing,FALSE,1/20/2026 12:00,1/21/2026 10:00,Port Harcourt,Sexual Assault,High,27,Male,Spouse,Counseling,I was assaulted by someone I considered a friend. He threatened me not to tell anyone. I am finally speaking out because I cannot carry this alone.,FALSE,,Port Harcourt,medium,gps,4.769767,27.3,7.008279,victim
899,1/21/2026,11:13,Hotline,Ongoing,TRUE,1/21/2026 1:00,1/23/2026 21:00,Abeokuta,Domestic Violence,High,56,Female,Employer,Shelter,I live next door and I can hear screaming almost every night. Tonight I saw her running out with blood on her face. I called for help on her behalf.,FALSE,,Abeokuta,low,manual_entry,7.169132,160.8,3.319108,bystander
900,1/22/2026,20:37,Community Center,Ongoing,TRUE,1/22/2026 22:00,1/23/2026 2:00,Kaduna,Sexual Assault,High,26,Female,Relative,Medical Care,I was drugged at a party and woke up realising something had happened to me. I am confused and scared. I do not know what to do or who to tell.,TRUE,1/23/2026 9:00,Kaduna,medium,manual_entry,10.467626,315.7,7.367711,victim
901,1/23/2026,14:26,Dashboard,Ongoing,FALSE,1/23/2026 10:00,1/23/2026 14:00,Port Harcourt,Sexual Assault,High,18,Female,Neighbor,Shelter,My friend confided in me that she was assaulted by her boyfriend. She is too ashamed to report herself. I am reporting with her knowledge and permission.,TRUE,1/23/2026 22:00,Port Harcourt,high,gps,4.86125,20.7,7.073551,bystander
